Outermost_loop , x_des , y_des , z_des , yaw_des , x_act , y_act , z_act , yaw_act , time , q0_act , q1_act , q2_act , q3_act
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.228591 , -0.000005 , 480.000000 , 1.000000 , 0.000001 , 0.000002 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.228591 , -0.000005 , 500.000000 , 1.000000 , 0.000001 , 0.000002 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.228591 , -0.000005 , 520.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.228591 , -0.000005 , 540.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.280091 , -0.000005 , 560.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.280091 , -0.000005 , 580.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.280091 , -0.000005 , 600.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.280091 , -0.000005 , 620.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.280091 , -0.000005 , 640.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.332790 , -0.000005 , 660.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.332790 , -0.000005 , 680.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.332790 , -0.000005 , 700.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.332790 , -0.000005 , 720.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.332790 , -0.000005 , 740.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.386077 , -0.000005 , 760.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.386077 , -0.000005 , 780.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.386077 , -0.000005 , 800.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.386077 , -0.000005 , 820.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.386077 , -0.000005 , 840.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.439562 , -0.000005 , 860.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.439562 , -0.000005 , 880.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.439562 , -0.000005 , 900.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.439562 , -0.000005 , 920.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.439562 , -0.000005 , 940.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.493007 , -0.000005 , 960.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
0.000000 , 0.000000 , 0.000000 , 5.000000 , 0.000000 , 0.000000 , 0.000000 , 0.493007 , -0.000005 , 980.000000 , 1.000000 , 0.000001 , 0.000001 , -0.000003
Outermost_loop , x_des , y_des , z_des , yaw_des , x_act , y_act , z_act , yaw_act , time , q0_act , q1_act , q2_act , q3_act
1.000000 , 0.000103 , 5.143946 , 1.676456 , -0.479434 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000260 , 1.000000 , 0.000000 , 0.000001 , -0.000003
Outermost_loop , x_des , y_des , z_des , yaw_des , x_act , y_act , z_act , yaw_act , time , q0_act , q1_act , q2_act , q3_act
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.000000 , -0.000111 , 0.000000 , 1.000000 , 0.000000 , 0.000000 , -0.000001
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.000000 , -0.000002 , 20.000000 , 1.000000 , 0.000000 , 0.000000 , -0.000001
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.000000 , -0.000002 , 40.000000 , 1.000000 , 0.000000 , 0.000000 , -0.000001
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.033090 , -0.000002 , 60.000000 , 1.000000 , 0.000000 , 0.000000 , -0.000001
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.033090 , -0.000015 , 80.000000 , 1.000000 , 0.000430 , 0.000005 , -0.000008
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.033090 , -0.000169 , 100.000000 , 0.999980 , 0.006379 , 0.000035 , -0.000085
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.033090 , -0.000411 , 120.000000 , 0.999798 , 0.020123 , 0.000055 , -0.000207
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000000 , 0.033090 , -0.000549 , 140.000000 , 0.999573 , 0.029214 , 0.000060 , -0.000276
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000288 , 0.057829 , -0.001005 , 160.000000 , 0.998144 , 0.060893 , 0.000055 , -0.000507
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000288 , 0.057829 , -0.001335 , 180.000000 , 0.996572 , 0.082724 , 0.000041 , -0.000673
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000288 , 0.057829 , -0.001680 , 200.000000 , 0.994659 , 0.103214 , 0.000025 , -0.000847
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.000288 , 0.057829 , -0.002035 , 220.000000 , 0.992604 , 0.121397 , 0.000013 , -0.001026
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.009870 , 0.087596 , -0.002394 , 240.000000 , 0.990606 , 0.136745 , 0.000009 , -0.001210
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.009870 , 0.087596 , -0.002755 , 260.000000 , 0.988827 , 0.149058 , 0.000018 , -0.001396
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.009870 , 0.087596 , -0.003114 , 280.000000 , 0.987379 , 0.158368 , 0.000039 , -0.001583
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.009870 , 0.087596 , -0.003469 , 300.000000 , 0.986315 , 0.164862 , 0.000073 , -0.001771
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.009870 , 0.087596 , -0.003820 , 320.000000 , 0.985643 , 0.168829 , 0.000117 , -0.001958
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.046987 , 0.122341 , -0.004167 , 340.000000 , 0.985337 , 0.170607 , 0.000170 , -0.002144
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.046987 , 0.122341 , -0.004512 , 360.000000 , 0.985345 , 0.170556 , 0.000228 , -0.002329
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.046987 , 0.122341 , -0.004853 , 380.000000 , 0.985607 , 0.169032 , 0.000288 , -0.002512
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.046987 , 0.122341 , -0.005193 , 400.000000 , 0.986060 , 0.166367 , 0.000348 , -0.002692
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.046987 , 0.122341 , -0.005530 , 420.000000 , 0.986644 , 0.162863 , 0.000405 , -0.002869
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.119482 , 0.160766 , -0.005864 , 440.000000 , 0.987309 , 0.158782 , 0.000457 , -0.003043
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.119482 , 0.160766 , -0.006195 , 460.000000 , 0.988012 , 0.154341 , 0.000502 , -0.003213
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.119482 , 0.160766 , -0.006520 , 480.000000 , 0.988723 , 0.149720 , 0.000541 , -0.003379
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.119482 , 0.160766 , -0.006839 , 500.000000 , 0.989417 , 0.145055 , 0.000571 , -0.003540
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.119482 , 0.160766 , -0.007151 , 520.000000 , 0.990081 , 0.140448 , 0.000595 , -0.003695
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.225001 , 0.201899 , -0.007452 , 540.000000 , 0.990705 , 0.135973 , 0.000611 , -0.003845
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.225001 , 0.201899 , -0.007743 , 560.000000 , 0.991285 , 0.131674 , 0.000620 , -0.003988
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.225001 , 0.201899 , -0.008021 , 580.000000 , 0.991820 , 0.127578 , 0.000624 , -0.004124
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.225001 , 0.201899 , -0.008286 , 600.000000 , 0.992311 , 0.123695 , 0.000624 , -0.004253
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.225001 , 0.201899 , -0.008536 , 620.000000 , 0.992761 , 0.120024 , 0.000619 , -0.004374
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.358271 , 0.244549 , -0.008883 , 640.000000 , 0.993368 , 0.114891 , 0.000606 , -0.004541
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.358271 , 0.244549 , -0.009093 , 660.000000 , 0.993731 , 0.111695 , 0.000594 , -0.004642
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.358271 , 0.244549 , -0.009287 , 680.000000 , 0.994068 , 0.108660 , 0.000581 , -0.004735
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.358271 , 0.244549 , -0.009464 , 700.000000 , 0.994379 , 0.105766 , 0.000567 , -0.004819
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.358271 , 0.244549 , -0.009625 , 720.000000 , 0.994670 , 0.102996 , 0.000553 , -0.004895
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.514731 , 0.287752 , -0.009768 , 740.000000 , 0.994941 , 0.100334 , 0.000538 , -0.004963
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.514731 , 0.287752 , -0.009894 , 760.000000 , 0.995197 , 0.097766 , 0.000523 , -0.005022
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.514731 , 0.287752 , -0.010004 , 780.000000 , 0.995438 , 0.095280 , 0.000508 , -0.005074
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.514731 , 0.287752 , -0.010098 , 800.000000 , 0.995665 , 0.092865 , 0.000493 , -0.005117
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.514731 , 0.287752 , -0.010175 , 820.000000 , 0.995882 , 0.090514 , 0.000479 , -0.005152
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.690963 , 0.330861 , -0.010238 , 840.000000 , 0.996088 , 0.088219 , 0.000465 , -0.005180
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.690963 , 0.330861 , -0.010285 , 860.000000 , 0.996283 , 0.085977 , 0.000451 , -0.005201
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.690963 , 0.330861 , -0.010319 , 880.000000 , 0.996470 , 0.083784 , 0.000437 , -0.005214
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.690963 , 0.330861 , -0.010338 , 900.000000 , 0.996648 , 0.081638 , 0.000423 , -0.005221
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.690963 , 0.330861 , -0.010344 , 920.000000 , 0.996818 , 0.079536 , 0.000410 , -0.005221
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.884214 , 0.373461 , -0.010338 , 940.000000 , 0.996980 , 0.077478 , 0.000397 , -0.005216
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.884214 , 0.373461 , -0.010321 , 960.000000 , 0.997135 , 0.075463 , 0.000384 , -0.005204
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.884214 , 0.373461 , -0.010292 , 980.000000 , 0.997282 , 0.073490 , 0.000371 , -0.005187
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.884214 , 0.373461 , -0.010253 , 1000.000000 , 0.997423 , 0.071560 , 0.000358 , -0.005165
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 0.884214 , 0.373461 , -0.010204 , 1020.000000 , 0.997557 , 0.069673 , 0.000346 , -0.005139
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.092111 , 0.415286 , -0.010147 , 1040.000000 , 0.997684 , 0.067827 , 0.000334 , -0.005108
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.092111 , 0.415286 , -0.010082 , 1060.000000 , 0.997805 , 0.066024 , 0.000322 , -0.005073
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.092111 , 0.415286 , -0.010009 , 1080.000000 , 0.997920 , 0.064262 , 0.000310 , -0.005035
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.092111 , 0.415286 , -0.009930 , 1100.000000 , 0.998030 , 0.062542 , 0.000299 , -0.004993
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.092111 , 0.415286 , -0.009845 , 1120.000000 , 0.998134 , 0.060862 , 0.000288 , -0.004949
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.312564 , 0.456159 , -0.009755 , 1140.000000 , 0.998233 , 0.059223 , 0.000277 , -0.004902
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.312564 , 0.456159 , -0.009660 , 1160.000000 , 0.998327 , 0.057624 , 0.000267 , -0.004854
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.312564 , 0.456159 , -0.009562 , 1180.000000 , 0.998416 , 0.056064 , 0.000257 , -0.004803
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.312564 , 0.456159 , -0.009461 , 1200.000000 , 0.998500 , 0.054542 , 0.000247 , -0.004751
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.312564 , 0.456159 , -0.009358 , 1220.000000 , 0.998580 , 0.053058 , 0.000237 , -0.004698
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.543720 , 0.495972 , -0.009253 , 1240.000000 , 0.998657 , 0.051612 , 0.000228 , -0.004645
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.543720 , 0.495972 , -0.009148 , 1260.000000 , 0.998729 , 0.050201 , 0.000219 , -0.004591
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.543720 , 0.495972 , -0.009042 , 1280.000000 , 0.998797 , 0.048825 , 0.000211 , -0.004537
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.543720 , 0.495972 , -0.008936 , 1300.000000 , 0.998862 , 0.047484 , 0.000203 , -0.004483
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.543720 , 0.495972 , -0.008831 , 1320.000000 , 0.998923 , 0.046177 , 0.000195 , -0.004429
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.783959 , 0.534662 , -0.008727 , 1340.000000 , 0.998982 , 0.044902 , 0.000188 , -0.004376
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.783959 , 0.534662 , -0.008625 , 1360.000000 , 0.999037 , 0.043659 , 0.000181 , -0.004325
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.783959 , 0.534662 , -0.008526 , 1380.000000 , 0.999089 , 0.042448 , 0.000174 , -0.004274
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.783959 , 0.534662 , -0.008429 , 1400.000000 , 0.999139 , 0.041267 , 0.000167 , -0.004225
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 1.783959 , 0.534662 , -0.008335 , 1420.000000 , 0.999186 , 0.040116 , 0.000161 , -0.004177
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.031857 , 0.572197 , -0.008200 , 1440.000000 , 0.999252 , 0.038443 , 0.000153 , -0.004109
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.031857 , 0.572197 , -0.008115 , 1460.000000 , 0.999294 , 0.037363 , 0.000147 , -0.004066
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.031857 , 0.572197 , -0.008035 , 1480.000000 , 0.999333 , 0.036311 , 0.000142 , -0.004025
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.031857 , 0.572197 , -0.007958 , 1500.000000 , 0.999369 , 0.035284 , 0.000137 , -0.003986
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.031857 , 0.572197 , -0.007922 , 1520.000000 , 0.999387 , 0.034781 , 0.000135 , -0.003968
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.286169 , 0.608569 , -0.007820 , 1540.000000 , 0.999438 , 0.033309 , 0.000128 , -0.003916
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.286169 , 0.608569 , -0.007757 , 1560.000000 , 0.999469 , 0.032359 , 0.000123 , -0.003885
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.286169 , 0.608569 , -0.007700 , 1580.000000 , 0.999498 , 0.031432 , 0.000119 , -0.003856
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.286169 , 0.608569 , -0.007648 , 1600.000000 , 0.999527 , 0.030530 , 0.000116 , -0.003829
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.545794 , 0.643785 , -0.007601 , 1620.000000 , 0.999553 , 0.029650 , 0.000112 , -0.003806
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.545794 , 0.643785 , -0.007560 , 1640.000000 , 0.999578 , 0.028792 , 0.000108 , -0.003784
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.545794 , 0.643785 , -0.007523 , 1660.000000 , 0.999602 , 0.027957 , 0.000105 , -0.003766
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.545794 , 0.643785 , -0.007491 , 1680.000000 , 0.999625 , 0.027142 , 0.000102 , -0.003750
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.545794 , 0.643785 , -0.007465 , 1700.000000 , 0.999646 , 0.026349 , 0.000099 , -0.003736
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.809783 , 0.677863 , -0.007443 , 1720.000000 , 0.999666 , 0.025575 , 0.000096 , -0.003725
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.809783 , 0.677863 , -0.007426 , 1740.000000 , 0.999685 , 0.024822 , 0.000093 , -0.003717
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.809783 , 0.677863 , -0.007414 , 1760.000000 , 0.999703 , 0.024087 , 0.000091 , -0.003710
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.809783 , 0.677863 , -0.007407 , 1780.000000 , 0.999720 , 0.023372 , 0.000088 , -0.003707
0.000000 , 0.000103 , 5.143946 , 1.676456 , -0.008368 , 0.000000 , 2.809783 , 0.677863 , -0.007404 , 1800.000000 , 0.999736 , 0.022675 , 0.000086 , -0.003705
